BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,PURCHASE_TO_LIMIT_RATIO,CASH_TO_PURCHASE_RATIO,PAYMENT_TO_MINIMUM_RATIO
8.137589283857878,1.0,2.4898941912990393,2.4898941912990393,0.0,7.1407285827911275,0.083333,0.083333,0.0,0.083333,0.6931471805599453,0.6931471805599453,8.294299608857235,6.61604507248076,7.126541165451344,0.0,0.0027643089227693076,104.58936807628523,0.5993942573193679
9.093940716270863,1.0,0.0,0.0,0.0,8.486877015351531,0.0,0.0,0.0,0.916667,3.970291913552122,0.0,9.392745258631441,7.7964133776275855,7.805426880854827,0.0,0.0,4849.693752,0.9906194792010684
6.7321518072356605,1.0,9.020895101679574,7.974494990695282,8.588450962746705,0.0,1.0,1.0,1.0,0.0,0.0,3.9889840465642745,8.853808274977197,8.972669454996353,5.342668784519303,1.0,1.181714040851307,0.0,37.70805881413965
7.656383636968197,1.0,6.431218354162873,0.0,6.431218354162873,7.580530438401991,1.0,0.0,0.916667,0.083333,1.0986122886681098,3.2188758248682006,8.294299608857235,6.27444161963634,6.233971082030423,0.0,0.15494376405898524,3.154410598618202,1.0393389834913533
2.8548423877897924,0.3,5.25227342804663,0.0,5.25227342804663,0.0,0.2,0.0,0.2,0.0,0.0,1.3862943611198906,8.294299608857235,5.778006650534199,4.946451135053909,0.5,0.047488127968008,0.0,2.289780217345332
8.23617250524988,1.0,8.946515441254949,8.52753354521047,7.874780949392222,0.0,1.0,0.583333,1.0,0.0,0.0,4.174387269895637,9.350189267092581,7.836008304077862,7.13663931096411,0.0,0.6677749760890357,0.0,2.0116869956966683
6.993044427370432,1.0,9.183547630658449,8.23137870726859,8.696112299775097,0.0,1.0,1.0,1.0,0.0,0.0,5.272999558563747,9.04793908261736,9.056366631544225,5.326722921531249,0.083333,1.1451158687213268,0.0,41.659400989785475
1.1555441398076307,0.454545,0.0,0.0,0.0,4.924807245787907,0.0,0.0,0.0,0.083333,0.6931471805599453,0.0,8.006700845440367,5.633831687371518,4.055027597770145,0.2,0.0,136.662804,4.831818187727842
8.56586761955518,1.0,9.036483290222936,8.918743981902525,6.839979523651582,8.052646864132791,0.833333,0.666667,0.75,0.5,2.5649493574615367,4.770684624465665,9.472781556562168,9.047465252815106,7.076712686177252,0.25,0.6463479732328282,0.37375501542686546,7.175230386457696
2.359092450498361,1.0,4.784152841516532,4.2626798770413155,3.903990833730882,0.0,1.0,0.083333,0.916667,0.0,0.0,3.258096538021482,8.101980731853192,4.777273732939387,4.051799573783301,0.1,0.035928506513177826,0.0,2.0483192932778147
8.046978175990018,1.0,9.323944912088892,9.299315070388376,5.611520976229896,0.0,1.0,1.0,0.583333,0.0,0.0,4.61512051684126,8.922791623969637,9.026196750189536,6.789529794459688,0.083333,1.4934128782828957,0.0,9.360949518755572
7.421733207211542,1.0,6.678995988882291,6.678995988882291,0.0,0.0,0.666667,0.666667,0.0,0.0,0.0,2.833213344056216,7.467942332285852,6.988990362262481,7.0878263912576545,0.0,0.45375214163335237,0.0,0.9050560249267265
6.288581945295806,0.9,7.4414494136517355,5.020585624949423,7.349050744091129,0.0,0.9,0.2,0.8,0.0,0.0,2.833213344056216,7.313886831633462,6.523398498313771,5.085076564509465,0.125,1.1353897401732178,0.0,4.207430735983472
7.498291182927613,1.0,6.952183563016483,6.687544921645369,5.497496040408414,4.6460684527995415,0.666667,0.416667,0.333333,0.083333,0.6931471805599453,3.1780538303479458,8.517393171418904,6.975232521283221,6.2519059929902525,0.0,0.20884423115376927,0.09869107639918502,2.059351942215074
7.78119127922513,1.0,8.203191783978363,7.343290385509654,7.653400028499837,7.792311140988034,1.0,0.833333,1.0,0.166667,2.4849066497880004,4.718498871295094,8.412054873292933,8.843086441505989,7.40717695602514,0.083333,0.811284159075761,0.6627922901283747,4.202859380840296
6.30239865294082,1.0,8.776259716621574,8.102465316028887,8.063692634269517,0.0,1.0,1.0,0.916667,0.0,0.0,4.430816798843313,8.922791623969637,8.761273806467075,5.466628927564005,0.833333,0.8635648580189309,0.0,26.963610069413832
5.668066370779437,1.0,6.933452265069323,0.0,6.933452265069323,0.0,1.0,0.0,1.0,0.0,0.0,4.219507705176107,7.937731775260109,7.047003579030876,5.215898810029448,0.083333,0.3659514459121742,0.0,6.235347917791839
7.268987854820082,1.0,0.0,0.0,0.0,7.532539005466141,0.0,0.0,0.0,0.083333,1.0986122886681098,0.0,7.783640596221253,7.76765728647058,5.969224605322518,0.0,0.0,1866.841949,6.037616941726074
4.388932807071805,0.636364,6.160595320114315,6.160595320114315,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.6931471805599453,9.680406499268875,6.336525124906966,4.696651517827573,0.0,0.029542528591963,0.0,5.145392192957903
7.666462381996685,1.0,6.598985754199871,4.377014092850337,6.485779618746983,8.651225574823918,0.818182,0.181818,0.818182,0.181818,2.0794415416798357,2.4849066497880004,8.006700845440367,8.825109170796825,6.926220764663576,0.090909,0.2443685438187271,7.783957562470212,6.677484868218913
8.502384481933156,1.0,8.023460645076424,6.897846347272012,7.631712905335394,9.296728896450118,0.583333,0.333333,0.333333,0.416667,3.2188758248682006,2.833213344056216,9.350189267092581,9.967489816632341,8.272497294626401,0.166667,0.2652569341796365,3.5721816778734614,5.446349788810202
4.148226029399048,0.636364,6.400838671712862,6.150602768446279,4.9004483350615,0.0,0.416667,0.333333,0.333333,0.0,0.0,2.3978952727983707,8.853808274977197,6.558304622638743,5.090186440973578,0.25,0.08589487216111984,0.0,4.334901494759816
6.969557694456648,1.0,0.0,0.0,0.0,6.210125727590956,0.0,0.0,0.0,0.166667,1.3862943611198906,0.0,7.0909098220799835,6.581116970399943,5.915031790505004,0.0,0.0,496.76383,1.9439032146932886
8.58454845106858,0.545455,0.0,0.0,0.0,9.17702520734201,0.0,0.0,0.0,0.083333,0.6931471805599453,0.0,9.259225769705994,8.083422381858679,8.193068823710963,0.0,0.0,9671.336737,0.8958743568969071
2.2571549974660976,1.0,0.0,0.0,0.0,4.338766683772382,0.0,0.0,0.0,0.083333,0.6931471805599453,0.0,8.517393171418904,4.320402316452469,4.576149942697637,0.0,0.0,75.612993,0.7640429122270117
5.109875770459441,1.0,7.476393102823272,7.047812829834717,6.424090763278519,0.0,1.0,0.666667,0.916667,0.0,0.0,3.091042453358316,9.210440366976517,7.478431753092379,5.3647450708048945,1.0,0.1764683531646835,0.0,8.274027399313754
5.706330206429655,1.0,7.763531382990301,7.036763959545671,7.103733162223577,0.0,0.916667,0.666667,0.75,0.0,0.0,3.4339872044851463,8.77971129020447,7.890687243246257,5.228264034757481,0.25,0.36182125826795875,0.0,14.325611168267226
8.223261452284426,1.0,0.0,0.0,0.0,6.248099089562762,0.0,0.0,0.0,0.666667,2.302585092994046,0.0,8.294299608857235,7.108468517993844,7.33840396791653,0.0,0.0,516.029064,0.7939348041106282
5.729701158078681,1.0,8.263293996932026,7.6891697142537145,7.435609096625506,0.0,0.916667,0.666667,0.75,0.0,0.0,3.4011973816621555,9.433563920090563,8.19986067245437,5.327997438135186,1.0,0.31020318374530037,0.0,17.66505695088445
9.575882940655276,1.0,8.692686488616612,8.059105484734442,7.936556504392821,0.0,1.0,0.583333,1.0,0.0,0.0,4.59511985013459,9.61587214452889,8.96708980570457,8.999347083848921,0.0,0.3971848543430438,0.0,0.9681339481472823
7.473620008974655,1.0,8.694557481240874,8.231173736050357,7.703048313707953,7.483257119030287,1.0,1.0,1.0,0.25,1.6094379124341003,4.532599493153256,9.711176264112805,8.89206155749634,6.10061344676882,0.25,0.3617556511726562,0.29764227203521415,16.302372108050218
7.301981155554735,1.0,9.589178781688577,7.814775169098112,9.403432055512013,0.0,1.0,0.583333,1.0,0.0,0.0,5.393627546352362,9.648659816955295,9.579392540270357,5.833985253169654,1.0,0.9421888910392878,0.0,42.323316250065645
8.702145751749669,1.0,6.074495094432114,6.074495094432114,0.0,7.797696778418683,0.25,0.25,0.0,0.583333,2.6390573296152584,1.791759469228055,8.853808274977197,7.33677927758578,7.417253475706558,0.0,0.06193829452935295,5.600136205508134,0.9220779131361904
8.634114883422663,1.0,7.934427500302114,7.843946672562629,5.491042946640714,0.0,1.0,1.0,0.333333,0.0,0.0,3.6109179126442243,9.546884034617925,7.483966352827612,7.212774959240864,0.0,0.19932576244553962,0.0,1.3107889551742884
5.902968659686884,1.0,6.349698275510708,0.0,6.349698275510708,8.509565228741305,0.5,0.0,0.333333,0.416667,2.70805020110221,1.3862943611198906,8.294299608857235,8.577250842935385,5.382117146041593,0.454545,0.14279430142464386,8.668236794101201,24.40883939805105
7.455344390933851,1.0,0.0,0.0,0.0,7.4168738772087055,0.0,0.0,0.0,0.166667,1.6094379124341003,0.0,7.496097345175956,4.959379297258757,9.267999395101501,0.0,0.0,1662.824051,0.01335770219729601
6.951054038665756,1.0,5.642793203029772,0.0,5.642793203029772,7.21689127635212,1.0,0.0,0.888889,0.444444,1.6094379124341003,2.302585092994046,7.0909098220799835,6.4551459990655635,6.873300926264249,0.0,0.23417985012489592,4.822843649247122,0.6572251833299377
7.85279898015215,1.0,7.440087959032559,6.143971018822751,7.121252453244542,6.993991976234889,1.0,0.25,1.0,0.333333,1.791759469228055,4.02535169073515,8.006700845440367,6.566968776886699,6.530807177722476,0.0,0.5671109630123292,0.6395350948382171,1.0353655540978612
8.956934166024437,1.0,9.57038403540253,9.26766260573025,8.228163544727346,0.0,1.0,0.909091,0.909091,0.0,0.0,5.030437921392435,9.680406499268875,8.870316295714003,7.65831538018687,0.0,0.8957515155302793,0.0,3.3597293075973815
4.137471849511937,0.363636,6.19766537769188,0.0,6.19766537769188,0.0,0.272727,0.0,0.272727,0.0,0.0,1.3862943611198906,9.798182590890704,7.088698422033555,4.88428710703254,1.0,0.027254041442142104,0.0,9.057349103631504
0.0,0.0,0.0,0.0,0.0,5.742646646692149,0.0,0.0,0.0,0.083333,0.6931471805599453,0.0,9.105090961257085,0.0,5.747301459426504,0.0,0.0,310.888779,0.0
7.453100641306918,1.0,9.032670778004977,8.341362523152645,8.33792058185519,6.867918662359247,1.0,0.5,1.0,0.083333,0.6931471805599453,4.477336814478207,8.24301946898925,9.167827664005088,7.4990750202132395,0.25,2.2023651670613,0.11465893977561425,5.3049921663785105
6.3279189192839125,0.818182,8.423638270243778,7.118826249062078,8.107551372984561,0.0,0.75,0.166667,0.583333,0.0,0.0,2.772588722239781,8.517393171418904,8.612020313476044,5.1643962008289925,1.0,0.9103059388122374,0.0,31.419923248604483
2.8171374040268398,0.272727,5.313205979041787,5.313205979041787,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,1.0986122886681098,7.601402334583733,5.304148934852806,3.8046425844677856,0.0,0.10094952523738131,0.0,4.457210077864676
8.245141252982037,0.909091,8.704724487255753,7.964117470543417,8.057203257352741,8.893007063000274,1.0,0.5,1.0,0.5,4.143134726391533,4.653960350157523,8.853808274977197,9.746006026929305,7.634942492462127,0.090909,0.8613540922725326,1.207008784780828,8.256534973591062
3.380808194373293,0.181818,5.940960414934214,0.0,5.940960414934214,0.0,0.166667,0.0,0.166667,0.0,0.0,1.9459101490553132,7.824445930877619,6.283795112928834,3.401013831484519,0.181818,0.1516593362654938,0.0,17.830549200129866
7.830810630736271,1.0,7.538090447130212,6.832923968359133,6.8578715170525975,0.0,0.166667,0.166667,0.083333,0.0,0.0,3.4011973816621555,9.04793908261736,8.412738805099192,6.699389300745799,0.083333,0.22082578520174098,0.0,5.546280144176746
6.013883921752169,1.0,8.205756532956224,8.205756532956224,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.5263605246161616,8.922791623969637,8.405601038264129,5.243913945991336,0.666667,0.4880642580989201,0.0,23.605115709997857
6.883632504353271,1.0,7.733052899089674,7.733052899089674,0.0,4.6011276760440225,0.916667,0.916667,0.0,0.166667,1.0986122886681098,3.4011973816621555,9.90353755128617,7.6349112430015635,5.498134966864342,0.0,0.11407229638518074,0.04319560712533296,8.467987505805809
6.78013883962259,1.0,3.8426729272933526,3.8426729272933526,0.0,7.1286754387923175,0.083333,0.083333,0.0,0.166667,1.0986122886681098,0.6931471805599453,7.0909098220799835,7.372105471376485,6.088751217821194,0.1,0.03800999167360533,26.714337577706328,3.606455783039934
7.754644557339642,1.0,7.560424155953332,7.179231747086985,6.41306543712555,0.0,0.916667,0.416667,0.75,0.0,0.0,3.5553480614894135,8.699681400989514,8.813807797684037,6.413723735225307,0.0,0.3198900183302783,0.0,11.02246414464251
3.3395740738248056,0.818182,6.530994239002328,5.3981627015177525,6.144357293211124,0.0,0.583333,0.25,0.5,0.0,0.0,3.2188758248682006,9.472781556562168,6.683420920188048,4.219065563328157,0.25,0.05269440812245212,0.0,11.741188961750018
7.257887311482901,1.0,5.894760896874546,0.0,5.894760896874546,0.0,1.0,0.0,1.0,0.0,0.0,2.995732273553991,7.0909098220799835,6.208820047929317,9.67506267579186,0.0,0.30152373022481266,0.0,0.03117133789713187
1.0918951122005631,0.125,4.394449154672439,4.394449154672439,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.6931471805599453,7.313886831633462,0.0,5.747301459426504,0.0,0.05329780146568954,0.0,0.0
5.806899233974393,1.0,8.217265783267834,7.411544203145999,7.625780420807986,0.0,1.0,1.0,1.0,0.0,0.0,4.007333185232471,8.922791623969637,8.080296137402796,5.2800022235982755,0.916667,0.4937155045993868,0.0,16.44438837068202
9.245751405776936,1.0,9.44549154241467,9.44549154241467,0.0,7.931170562766869,0.25,0.25,0.0,0.166667,1.0986122886681098,2.3978952727983707,9.259225769705994,8.931614107488732,9.12384828387819,0.0,1.204647176459385,0.2198784446288831,0.8250045894624878
7.671117502140235,1.0,5.435249221043181,5.435249221043181,0.0,7.55468168236899,0.333333,0.333333,0.0,0.083333,0.6931471805599453,2.0794415416798357,8.294299608857235,7.832697285231538,6.232324250542121,0.0,0.05707323169207698,8.3220504381949,4.952915542256883
7.982103170104391,0.9,0.0,0.0,0.0,8.29125137711346,0.0,0.0,0.0,0.3,1.791759469228055,0.0,8.294299608857235,6.761330349376544,7.0727831991288586,0.0,0.0,3987.822594,0.7315342716595656
6.485776134181247,1.0,7.585910641722846,6.3429485413496325,7.246204132237515,0.0,0.916667,0.25,0.916667,0.0,0.0,3.4339872044851463,9.392745258631441,7.60727281467477,5.393935517106319,0.0,0.16408965919506707,0.0,9.141645016214186
7.059420488585714,1.0,6.281069769121611,0.0,6.281069769121611,3.010242637180756,0.666667,0.0,0.583333,0.083333,0.6931471805599453,2.1972245773362196,7.0909098220799835,6.450829239278196,7.241779193765073,0.0,0.44409658617818487,0.036103606183097534,0.452697831437584
8.31762794891575,1.0,0.0,0.0,0.0,7.389765274980012,0.0,0.0,0.0,0.5,2.1972245773362196,0.0,8.922791623969637,6.976907253011608,7.27388961486741,0.0,0.0,1618.325972,0.742363708749804
5.631724112922962,1.0,7.551155337634618,5.908082938168931,7.336897850444658,0.0,1.0,0.166667,1.0,0.0,0.0,3.5553480614894135,8.412054873292933,7.393411948299986,5.1354391019088865,0.0,0.4225594312375028,0.0,9.557797982762326
8.68994365507731,1.0,0.0,0.0,0.0,6.613569642798128,0.0,0.0,0.0,0.166667,1.0986122886681098,0.0,8.853808274977197,7.471835371635173,7.681193362105026,0.0,0.0,744.138154,0.8106433919443583
6.8919704200144745,1.0,8.630975345319385,8.03100164194192,7.835468524842625,3.6199702487697327,1.0,0.75,1.0,0.083333,0.6931471805599453,5.209486152841421,8.922791623969637,8.47815148540822,5.338182785295536,0.166667,0.746772430342621,0.006485711302373567,23.098339127849577
6.710595859546636,1.0,5.097179895496441,0.0,5.097179895496441,0.0,0.5,0.0,0.5,0.0,0.0,1.9459101490553132,6.90875477931522,5.378446052063834,8.893249406108634,0.0,0.1623976023976024,0.0,0.0296163405670329
8.85748061110516,1.0,4.209457369322605,4.209457369322605,0.0,9.074994255564617,0.083333,0.083333,0.0,0.583333,2.833213344056216,0.6931471805599453,9.105090961257085,9.16415218663191,7.7775549831060085,0.0,0.007368070214420619,129.7257214200832,4.000792517597687
0.8803542836138489,0.2,3.039749158970765,0.0,3.039749158970765,0.0,0.2,0.0,0.1,0.0,0.0,1.0986122886681098,8.77971129020447,3.9244051888107236,3.9076650232030663,0.5,0.003061067528072604,0.0,0.9967937174804637
8.640661334139226,1.0,5.895394078357248,5.895394078357248,0.0,8.887574420761638,0.25,0.25,0.0,1.25,2.5649493574615367,1.0986122886681098,8.987321812850125,6.5285739515189105,7.6196641584955795,0.0,0.04528933883264592,19.926335298326727,0.33535944126921374
7.903445556052869,1.0,6.708108503579325,5.79002133110644,6.20050917404269,7.922626215388137,1.0,0.083333,1.0,0.083333,1.3862943611198906,2.70805020110221,8.006700845440367,8.308036654159803,6.9113762344033045,0.083333,0.2725824725091636,3.3674480317940954,4.0406835038169175
5.465077909670562,1.0,7.160224595678174,7.160224595678174,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.2188758248682006,8.294299608857235,7.14947291108135,5.389108395810962,0.0,0.3214696325918521,0.0,5.809990460167146
8.153006378763221,1.0,7.496097345175956,0.0,7.496097345175956,7.879990148227548,1.0,0.0,1.0,0.083333,2.0794415416798357,2.5649493574615367,8.699681400989514,7.703173927350536,8.317489772080553,0.0,0.2999500083319447,1.4674328223209328,0.5407666960708539
7.970097284122387,1.0,0.0,0.0,0.0,4.87046630989081,0.0,0.0,0.0,0.333333,1.791759469228055,0.0,8.006700845440367,6.504223318140167,6.972662648024455,0.0,0.0,129.381701,0.6250412979285984
4.99025047495929,0.818182,7.031811927644116,0.0,7.031811927644116,0.0,0.583333,0.0,0.5,0.0,0.0,3.258096538021482,9.798182590890704,7.184287457500057,6.178882982304469,0.25,0.06283428698405644,0.0,2.7309397432034936
7.572910446235471,1.0,4.434974808991977,0.0,4.434974808991977,0.0,0.142857,0.0,0.142857,0.0,0.0,0.6931471805599453,8.294299608857235,5.674536043488399,5.625687598171645,0.0,0.020832291927018243,0.0,1.0464571128658082
7.659425063784363,1.0,5.83793450797677,5.602377090108358,4.290459441148391,0.0,0.583333,0.5,0.166667,0.0,0.0,2.4849066497880004,8.006700845440367,8.162337110913498,6.79784035439781,0.0,0.11398533822059313,0.0,3.912636802526867
5.457009821169714,0.818182,7.613818684808629,7.613818684808629,0.0,5.957462447274056,0.75,0.75,0.0,0.083333,0.6931471805599453,3.091042453358316,8.699681400989514,7.79211991482057,4.781744441976993,0.5,0.33744375937343773,0.19033948173741363,20.28663735781412
5.765774625292435,1.0,8.174601468876572,7.989685865197781,6.397379553996511,0.0,1.0,0.916667,1.0,0.0,0.0,3.9512437185814275,9.90353755128617,8.271282655998496,5.3014182388702435,1.0,0.17742312884355782,0.0,19.484292485093434
6.107446381575012,1.0,7.431471461347677,7.431471461347677,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.1972245773362196,9.350189267092581,7.289610656604742,5.568466950462667,0.166667,0.14670811233805756,0.0,5.587102851065761
6.812735174301955,1.0,5.448244855530987,0.0,5.448244855530987,6.85137899754982,1.0,0.0,0.857143,0.142857,1.3862943611198906,2.0794415416798357,6.90875477931522,5.093599023735913,6.8363828024079965,0.0,0.23111888111888113,4.063625625134495,0.1739584889453758
6.305990872418446,1.0,7.794930230466074,7.370444724683158,6.734496530596925,0.0,1.0,1.0,1.0,0.0,0.0,3.4339872044851463,8.517393171418904,7.466630097610451,5.177345757164181,0.333333,0.4853549290141972,0.0,9.862230151540171
6.638995769559374,1.0,6.363510745670701,5.707110264748875,5.635789103502333,6.591022573548939,0.5,0.166667,0.416667,0.083333,0.6931471805599453,2.6390573296152584,7.0909098220799835,6.456567757641127,5.401261118182889,0.0,0.4823313905079101,1.2537489832494657,2.8683450612527244
7.311085823195568,1.0,6.042704090050949,5.77153457670702,4.61512051684126,0.0,1.0,0.25,1.0,0.0,0.0,2.833213344056216,8.79497643168877,7.158424734201517,5.966638920546645,0.0,0.06363126798969852,0.0,3.290393725603773
8.854772224740518,1.0,5.798850200828595,5.798850200828595,0.0,9.158909860280032,0.166667,0.166667,0.0,0.666667,2.5649493574615367,1.0986122886681098,9.210440366976517,6.493087498379625,7.245427957641544,0.0,0.03288871112888711,28.787877439985447,0.4705488620415877
8.392978923497893,1.0,6.0417773609815715,0.0,6.0417773609815715,0.0,1.0,0.0,1.0,0.0,0.0,2.5649493574615367,8.343077871169383,6.148905918095809,10.098359118732384,0.0,0.09989050226136634,0.0,0.019224086095831226
5.545382614836935,1.0,8.091942635864319,7.272447002499676,7.511502778277468,0.0,1.0,1.0,1.0,0.0,0.0,4.624972813284271,8.699681400989514,7.952562483815248,5.1631281318910816,1.0,0.5444142642892852,0.0,16.266089311438733
7.063087148929596,1.0,5.687415937235904,4.189654742026425,5.4386443666393145,0.0,0.916667,0.083333,0.833333,0.0,0.0,2.5649493574615367,7.313886831633462,6.532881957364697,5.589134407347428,0.0,0.1959560293137908,0.0,2.5658548132949206
8.027482229930405,1.0,0.0,0.0,0.0,8.17504358386077,0.0,0.0,0.0,0.166667,1.3862943611198906,0.0,8.612685172875459,6.631392254388315,6.793533313058776,0.0,0.0,3550.209696,0.849200249973789
7.34421256479448,0.833333,0.0,0.0,0.0,7.694897173591507,0.0,0.0,0.0,0.166667,1.791759469228055,0.0,8.006700845440367,5.516274423221346,5.741667263808969,0.0,0.0,2196.107878,0.7949931779115241
6.908147836921186,1.0,0.0,0.0,0.0,7.770328018842824,0.0,0.0,0.0,0.333333,2.3978952727983707,0.0,7.313886831633462,7.453085637172514,5.711574722747432,0.1,0.0,2368.248319,5.702650667326711
8.1279928450257,1.0,5.152829059799431,5.152829059799431,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,1.791759469228055,8.412054873292933,6.812198907475122,6.817031370339926,0.0,0.038195956454121306,0.0,0.9940842280453673
6.871684485857742,1.0,7.701638800163275,7.46296135842886,6.154157211512974,0.0,1.0,1.0,0.416667,0.0,0.0,3.9318256327243257,9.15915233520675,7.98879823417592,5.846882578296601,0.0,0.23270918850647299,0.0,8.512846340839625
6.121573336489997,1.0,7.1152327556572095,7.1152327556572095,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,2.833213344056216,7.901377353792616,7.026868967593729,5.267754658862006,0.0,0.45522769344687153,0.0,5.802136475753403
7.85302535398169,1.0,4.174387269895637,4.174387269895637,0.0,5.5202232002056695,0.083333,0.083333,0.0,0.083333,1.0986122886681098,0.6931471805599453,7.937731775260109,5.925413132791103,8.280555347804425,0.0,0.02284898250624777,3.826011723076923,0.09462661577510047
7.862343193840684,1.0,0.0,0.0,0.0,7.439015199910648,0.0,0.0,0.0,0.5,2.302585092994046,0.0,8.006700845440367,7.49299491016828,6.8433432479776855,0.0,0.0,1700.074178,1.9138071581669318
9.529846173474542,1.0,9.17697384956061,8.810173204961316,7.996573091317798,7.548136994674723,1.0,0.75,1.0,0.166667,1.0986122886681098,4.48863636973214,9.770013301136158,10.094112502216888,8.01965795949873,0.083333,0.5525878521227359,0.1960542082995583,7.959874391265363
7.529420761171884,1.0,8.915590716225573,8.760606711785845,6.975600825877204,7.943794747034656,1.0,1.0,1.0,0.25,1.791759469228055,4.418840607796598,9.210440366976517,9.237559664941513,6.271444883434023,0.333333,0.7445435456454355,0.37826854863183107,19.414446657225405
8.598488599302355,1.0,0.0,0.0,0.0,9.207660269808725,0.0,0.0,0.0,0.166667,1.0986122886681098,0.0,9.546884034617925,7.416193902328036,7.576002120815631,0.0,0.0,9972.234861,0.851794623592133
6.7329452221034165,1.0,5.9311039529331815,5.9311039529331815,0.0,4.611028144596137,0.25,0.25,0.0,0.083333,0.6931471805599453,1.3862943611198906,8.699681400989514,6.659367460569184,5.195325432473734,0.0,0.06258456923846026,0.2644595028812704,4.317857148201612
6.104201856693971,1.0,8.562044178634132,7.757239319364043,7.9696759203787515,0.0,1.0,1.0,1.0,0.0,0.0,4.276666119016055,8.006700845440367,8.485648419042834,5.18207090226098,0.454545,1.7422059313562144,0.0,27.204192187328456
4.497849550550026,1.0,5.67897735573723,0.0,5.67897735573723,0.0,0.75,0.0,0.666667,0.0,0.0,2.3978952727983707,8.987321812850125,5.835916783062891,5.348618683588706,0.083333,0.03645169353830771,0.0,1.6231571024813323
6.712854769044599,0.857143,7.235186770951201,7.235186770951201,0.0,0.0,0.285714,0.285714,0.0,0.0,0.0,1.3862943611198906,7.313886831633462,5.477918605797723,5.04700297326713,0.0,0.9236508994003998,0.0,1.532237159943128
8.22027921255064,1.0,7.176376848695176,7.176376848695176,0.0,8.353930544017087,1.0,1.0,0.0,0.333333,1.6094379124341003,3.2188758248682006,8.517393171418904,7.333526980838106,7.101635925512832,0.0,0.261379724055189,3.2456583093811155,1.2601585878169248
8.963446267737769,1.0,0.0,0.0,0.0,8.759842741409257,0.0,0.0,0.0,0.333333,2.1972245773362196,0.0,9.680406499268875,7.750640028619213,7.513177183787358,0.0,0.0,6372.109273,1.2674820380424658
6.933190937396792,1.0,4.369321262176328,4.369321262176328,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,1.0986122886681098,7.0909098220799835,6.321188583614474,5.7194689067382845,0.0,0.06493755203996669,0.0,1.8219734985705154
7.778183022683957,1.0,6.7601713242763,5.208447362118994,6.523532937142623,6.1283947207645655,0.333333,0.166667,0.166667,0.083333,0.6931471805599453,2.0794415416798357,8.699681400989514,8.7847266855957,6.454237335785633,0.083333,0.1436077320446592,0.5304874059736436,10.28139843344113
2.8029005782437935,1.0,4.189654742026425,4.189654742026425,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.6931471805599453,8.006700845440367,3.0067331909616546,4.228933189527034,0.0,0.02165944685104965,0.0,0.28001345143781986
7.880379534879276,0.818182,6.68378638716814,5.627621113690637,6.258318716848325,8.073343676704962,0.5,0.25,0.416667,0.166667,1.0986122886681098,2.995732273553991,8.412054873292933,6.591751750912978,6.647205308787,0.0,0.17736947345034437,4.011821998148473,0.9447583159445095
8.493478681462488,1.0,0.0,0.0,0.0,5.415891678200858,0.0,0.0,0.0,0.25,1.3862943611198906,0.0,9.04793908261736,7.113193341108041,7.097931760752751,0.0,0.0,223.953042,1.0145518197804322
7.526293196147514,1.0,3.503152104185149,3.503152104185149,0.0,3.656953836924328,0.083333,0.083333,0.0,0.083333,0.6931471805599453,0.6931471805599453,7.601402334583733,5.859602175178931,6.546073009286658,0.0,0.016101949025487255,1.136157284768212,0.501913598776591
9.530664464877109,1.0,6.0044794841854765,0.0,6.0044794841854765,8.12280882500609,0.25,0.0,0.25,0.5,2.0794415416798357,1.3862943611198906,9.581972891547895,8.061130616039831,8.170317166585608,0.0,0.027876698158747673,8.314762942947388,0.8962802192852508
5.530030529624723,0.363636,0.0,0.0,0.0,6.990084475569528,0.0,0.0,0.0,0.166667,1.6094379124341003,0.0,7.0909098220799835,8.188172479617355,5.734634572915887,0.333333,0.0,1084.813197,11.626185755523563
7.212427588695502,0.909091,9.084966473481455,7.844103507631271,8.74385375080067,0.0,0.75,0.583333,0.583333,0.0,0.0,3.6375861597263857,8.77971129020447,8.191552769462799,6.03407423475226,0.0,1.3568174127057375,0.0,8.646905513939155
8.812032299726395,1.0,8.934729152757178,8.909852656143453,5.233832177321627,7.376238891712868,0.666667,0.666667,0.166667,0.166667,1.6094379124341003,4.406719247264253,9.210440366976517,7.7602242320508905,8.45054765570833,0.0,0.7589321067893211,0.21032182785585188,0.5012000904259762
